Sample_ID,dataset,coding,backend,steps,hidden,delta,sample 14628,sample 48598,sample 16049,sample 7296,sample 35741,sample 41905,sample 48540,sample 6717,sample 58469,sample 48265,sample 44348,sample 18024,sample 1639,sample 9144,rob. 14628,rob. 48598,rob. 16049,rob. 7296,rob. 35741,rob. 41905,rob. 48540,rob. 6717,rob. 58469,rob. 48265,rob. 44348,rob. 18024,rob. 1639,rob. 9144
08121101,mnist,latency,np,5,14,"delta(1,)",0.1718616485595703,0.16877269744873047,0.16378521919250488,0.16830897331237793,0.16847872734069824,0.03883647918701172,0.17186832427978516,0.1690213680267334,0.17052459716796875,0.17364144325256348,0.16943907737731934,0.1639573574066162,0.16441631317138672,0.173445463180542,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01191541,mnist,latency,milp,5,10,"delta(3,)",136.7464609146118,1477.5898034572601,116.1860463619232,182.8503434658051,59.9685904979706,217.4251658916473,2.5200507640839,274.5243980884552,204.318012714386,81.3823523521423,295.287889957428,149.6713705062866,1069.4244244098663,138.1861174106598,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Not robust,Robust,Robust
08141000,mnist,latency,np,6,20,"delta(1,)",0.1789546012878418,0.1748497486114502,0.038953542709350586,0.1626894474029541,0.17081570625305176,0.1722278594970703,0.0013229846954345703,0.17389774322509766,0.17625093460083008,0.17499494552612305,0.17187070846557617,0.16881752014160156,0.1721031665802002,0.17533612251281738,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01222338,mnist,latency,np-psm,64,512,"delta(2,)",1266.8519418239594,0.47301363945007324,166.01644349098206,1247.8498425483704,1208.267290353775,1255.891747713089,1299.038691520691,1295.7092952728271,0.6232421398162842,1284.2092158794403,1182.882658958435,913.1763112545013,0.029438257217407227,1318.3056383132935,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust
10031859,mnist,latency,milp,8,20,"delta(1,)",2.0332758426666,2.8813092708588,1.5616261959076,2.5474481582642,2.6557235717773,1.9515900611877,3.2778062820435,2.7371051311493,1.869701385498,1.7566294670105,1.9583113193512,1.3577179908752,1.3108344078064,3.695494890213,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
01282123,mnist,latency,np-psm,64,512,"delta(1,)",2.1526894569396973,0.6498780250549316,1.8886537551879883,2.0393269062042236,2.062761068344116,1.9961731433868408,2.0805883407592773,2.0640389919281006,1.9407448768615723,2.146108388900757,2.036309242248535,1.932088851928711,0.37910985946655273,2.211296558380127,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust
01261745,mnist,latency,np-bab,64,512,"delta(1,)",0.7330491542816162,0.5302164554595947,0.36981678009033203,0.5605311393737793,0.6360905170440674,0.5406002998352051,0.6147387027740479,0.5169787406921387,0.7169904708862305,0.527214527130127,0.6308150291442871,0.5678021907806396,0.009788751602172852,0.7345829010009766,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust
08121047,fmnist,latency,np,5,12,"delta(1,)",0.0009617805480957031,0.0011358261108398438,0.16788911819458008,0.16720366477966309,0.0011320114135742188,0.20650172233581543,0.15767383575439453,0.23545455932617188,0.18619441986083984,0.0009818077087402344,0.0009899139404296875,0.21355843544006348,0.16557574272155762,0.0009038448333740234,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
06111956,mnist,latency,z3,5,10,"delta(4,)",2218.3507504463196,6280.516055822372,inf,inf,2278.3132264614105,21960.979460000992,inf,145350.89845728874,inf,5714.5209975242615,1919.2093834877014,4317.944260835648,inf,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Unknown,Unknown
08062246,mnist,baseline,np,5,10,"delta(1,)",0.0712118148803711,0.06260085105895996,0.05688595771789551,0.050441741943359375,0.05193829536437988,0.05296492576599121,0.055591583251953125,0.05218911170959473,0.05263924598693848,0.05333518981933594,0.05041313171386719,0.0517115592956543,0.052350521087646484,0.07999944686889648,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust
10172008,mnist,latency,milp,6,20,"delta(1,)",2.4467272758484,2.2758696079254,1.4350979328156,2.5600438117981,1.8861937522888,1.6406786441803,1.3879942893982,2.8507664203644,2.2415912151337,1.9939663410187,3.723831653595,1.0498807430267,1.0995140075684,2.8467862606049,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08122111,mnist,latency,np,5,10,"delta(4,)",0.305316686630249,31093.763587474823,inf,inf,0.4827401638031006,inf,inf,inf,inf,48653.13111138344,0.3473012447357178,34.4234094619751,inf,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Unknown,Unknown,Unknown,Unknown,Not robust,Not robust,Not robust,Unknown,Unknown
01241627,mnist,latency,np-psm,32,512,"delta(2,)",28.202338933944702,29.369781255722046,16.029053926467896,43.5434775352478,17.38303804397583,21.33975625038147,0.018187522888183594,30.030524015426636,45.94900131225586,30.234416484832764,13.507790565490723,21.540861129760742,19.850070238113403,37.89840221405029,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08151402,fmnist,latency,z3,6,20,"delta(1,)",19857.69002890587,32207.80183982849,47964.69644904137,40398.397564172745,45445.04090976715,44169.27703499794,inf,33068.245111227036,inf,56247.92509460449,50496.538764476776,59097.162437438965,41899.92596125603,41304.93442082405,Robust,Not robust,Robust,Robust,Not robust,Robust,Unknown,Not robust,Unknown,Robust,Not robust,Robust,Robust,Robust
08151410,fmnist,latency,z3,5,10,"delta(1,)",965.231787443161,3181.074537754059,321.2699222564697,1611.1358807086945,2082.8047111034393,335.8556251525879,337.951819896698,775.9271605014801,3602.8568313121796,3044.3956933021545,5907.2126042842865,326.5473220348358,788.8584227561951,1219.5513911247253,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust
06101421,mnist,latency,z3,5,10,"delta(1,)",514.7946925163269,628.1932528018951,740.2499949932098,1449.8179202079773,353.45235681533813,424.51445150375366,269.0824830532074,296.73604798316956,304.7737512588501,283.1667935848236,527.2507057189941,384.8977644443512,913.5617201328278,666.2413246631622,Robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Robust
01222013,mnist,latency,np-psm,48,512,"delta(2,)",945.8961770534515,780.6371333599091,183.18036317825317,905.0554585456848,743.3137929439545,17.367892026901245,0.747093677520752,817.6380832195282,242.17713403701782,883.5565991401672,195.10569190979004,825.5475523471832,911.3472373485565,958.8944132328033,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01270001,mnist,latency,np-bab,128,512,"delta(1,)",1.4723880290985107,1.2253785133361816,0.8080832958221436,1.5452797412872314,1.2288403511047363,1.433950662612915,0.01857900619506836,1.2625012397766113,1.6032192707061768,1.27327299118042,1.4912641048431396,1.281813144683838,1.127753734588623,1.700049638748169,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
09011603,fmnist,latency,milp,5,16,"delta(2,)",170.7484309673309,166.438529253006,118.8064205646515,346.0210981369019,302.244236946106,252.9458491802216,56.1375465393066,30.5029952526093,172.1356666088104,14.5717606544495,66.6783275604248,139.1330480575562,46.2769694328308,39.1917057037354,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
01270001,mnist,latency,np-bab,192,512,"delta(1,)",2.3474419116973877,2.2987406253814697,1.116786241531372,1.9782826900482178,1.6623032093048096,1.9869401454925537,3.091599464416504,2.0087475776672363,2.7457220554351807,1.9318554401397705,1.8246779441833496,1.771132469177246,2.002711296081543,2.660290002822876,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08070837,mnist,baseline,np,5,10,"delta(4,)",0.04829072952270508,inf,0.04964709281921387,0.04814457893371582,0.048316001892089844,0.05054020881652832,0.04802846908569336,0.051711320877075195,0.047946929931640625,0.051323652267456055,0.04826974868774414,0.04824995994567871,0.04826617240905762,0.04796147346496582,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust
06112138,mnist,latency,z3,8,20,"delta(1,)",234097.9278137684,198575.36838650703,221977.0690331459,297643.7434387207,2670.389451980591,193282.2648396492,217348.6743311882,186266.49232172966,240337.15549635887,219987.97037672997,208757.41231799126,230314.6924176216,232867.51865243912,213761.03112506866,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
01261850,mnist,latency,np-bab,64,512,"delta(2,)",55.89423179626465,14.859616756439209,10.94566535949707,44.52586102485657,49.2828733921051,26.931415796279907,40.384681224823,41.10881066322327,20.706332445144653,35.959667682647705,40.221468925476074,41.66444969177246,0.011720657348632812,74.24363923072815,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust
01241753,mnist,latency,np-psm,48,512,"delta(2,)",48.546024322509766,48.15894532203674,22.722086906433105,43.121949911117554,29.57782816886902,5.406755447387695,2.2936112880706787,43.846927642822266,23.729696035385132,29.819644927978516,23.01069211959839,31.140702962875366,49.618804931640625,52.83729600906372,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08121102,mnist,latency,np,5,20,"delta(1,)",0.1733858585357666,0.17005372047424316,0.16199326515197754,0.0012574195861816406,0.1686081886291504,0.16358304023742676,0.0014085769653320312,0.1704106330871582,0.17151784896850586,0.16878151893615723,0.16980743408203125,0.16329479217529297,0.17220044136047363,0.17435693740844727,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08101717,fmnist,latency,z3,5,20,"delta(1,)",1098.6977429389954,4981.2661011219025,7526.40420126915,11900.813237428665,3535.024398088455,8679.42958688736,10483.460325956345,2818.065037727356,21195.944921016693,16495.669715881348,13921.922885417938,8902.786499738693,15360.428498029709,5425.28848028183,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust
09121701,fmnist,latency,milp,5,20,"delta(1,)",11.8494095802307,21.3699469566345,20.7201733589172,4.0016024112701,6.7126433849335,15.1939675807953,1.9902453422546,16.6319954395294,4.6748433113098,1.3681170940399,4.5286219120026,24.4297919273376,2.6029677391052,9.569935798645,Robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust
01241803,mnist,latency,np-psm,5,20,"delta(3,)",453.4770042896271,657.4442298412323,312.1776089668274,0.01246500015258789,224.15415382385254,289.00199842453003,0.01800847053527832,153.692533493042,774.6414122581482,362.2875671386719,713.7026174068451,83.0911865234375,inf,588.0092606544495,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Unknown,Robust
10031859,mnist,latency,milp,5,20,"delta(1,)",1.6592185497284,1.4220614433289,1.0694599151611,1.3666713237762,1.1644175052643,1.183641910553,1.3019955158234,1.8352105617523,1.9297027587891,1.1042692661285,1.9907417297363,1.04802942276,1.3618092536926,2.5702874660492,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
10172034,mnist,latency,milp,8,20,"delta(1,)",1.7994310855865,2.5040884017944,1.4281814098358,1.5824763774872,1.5593485832214,1.5743610858917,1.9929690361023,1.5688076019287,1.78258228302,2.2653722763062,1.6134059429169,1.4031352996826,1.0076432228088,1.6028606891632,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust
01222335,mnist,latency,milp,32,512,"delta(2,)",inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,393354.16636919975,inf,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Robust,Unknown
01241826,mnist,latency,np-bab,5,20,"delta(4,)",316994.2035367489,402984.02998518944,186292.66566228867,0.01369929313659668,177583.28604245186,219755.709512949,0.014837026596069336,710.725310087204,27082.386428833008,12.145403623580933,434489.54054427147,54.46497201919556,94029.9154753685,384799.3038737774,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Robust
08101434,fmnist,baseline,z3,5,16,"delta(1,)",inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
01261850,mnist,latency,np-bab,128,512,"delta(2,)",115.27812552452087,77.04305505752563,19.324121713638306,126.40893030166626,77.9606420993805,101.09711122512817,0.019640684127807617,87.66500949859619,133.48448038101196,84.74096417427063,133.10145807266235,86.06409049034119,75.95989608764648,145.24337553977966,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08062011,mnist,latency,np,5,10,"delta(2,)",0.14497971534729004,62.40949320793152,59.06539034843445,61.912970304489136,0.0647420883178711,58.81716585159302,64.69295573234558,63.30988144874573,63.26714539527893,63.343690395355225,0.045896053314208984,22.44591188430786,62.10114145278931,65.86033511161804,Not robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust
08101434,fmnist,baseline,z3,5,14,"delta(1,)",155898.501704216,155898.03987026215,155898.22235250473,155897.34283733368,155897.66295719147,155898.5564713478,155898.74228096008,143387.6068291664,155899.61094856262,155898.66368675232,78899.74777579308,53312.71670913696,155898.35092687607,155898.8019528389,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Unknown
01270205,mnist,latency,np,64,256,"delta(2,)",415.05261278152466,430.67771434783936,374.38387393951416,420.6885325908661,419.3924126625061,411.5514163970947,0.3590352535247803,396.9615833759308,345.51629304885864,430.03568267822266,414.1100814342499,358.760103225708,413.6629149913788,430.91393423080444,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust
08121048,fmnist,latency,np,5,16,"delta(1,)",0.18071341514587402,0.0011334419250488281,0.0012276172637939453,0.16811609268188477,0.021901369094848633,0.0012989044189453125,0.15842103958129883,0.001026153564453125,0.18642640113830566,0.0002987384796142578,0.00030112266540527344,0.21350646018981934,0.1646406650543213,0.04864978790283203,Robust,Not robust,Not robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
01270001,mnist,latency,np-bab,256,128,"delta(1,)",0.747593879699707,0.8262960910797119,0.40601277351379395,0.014697074890136719,0.9211387634277344,0.6917910575866699,1.1354920864105225,0.7456083297729492,1.2247262001037598,1.022249460220337,0.8925356864929199,0.018344640731811523,0.9040110111236572,0.9535737037658691,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust
09021836,mnist,latency,milp,5,18,"delta(2,)",6.7996702194214,91.803234577179,3.7614049911499,1.6741859912872,1.9971332550049,2.0974209308624,31.6698944568634,1.7742938995361,27.5674712657928,4.0061702728271,48.1259217262268,1.7132053375244,1.6458284854889,13.3607883453369,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01270001,mnist,latency,np-bab,256,256,"delta(1,)",1.6013872623443604,1.7229351997375488,0.9395134449005127,1.698150873184204,1.4905083179473877,1.2986176013946533,2.151014804840088,1.3253135681152344,2.0171279907226562,1.6280217170715332,1.597693920135498,1.2918932437896729,1.5135459899902344,1.906050443649292,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
06112138,mnist,latency,z3,7,20,"delta(1,)",85500.81674098969,154175.55861997604,3382.829911708832,2257.905080795288,82754.58339953423,125497.3926475048,101916.49704480171,2320.530957221985,97934.17921185493,1556.2013895511627,99398.52333259583,1280.5411584377289,103566.9389936924,109012.86845397949,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01251856,mnist,latency,np-bab,5,10,"delta(1,)",0.041078805923461914,0.052171945571899414,0.04695010185241699,0.02937793731689453,0.026419878005981445,0.03977370262145996,0.060082197189331055,0.028237581253051758,0.057734012603759766,0.045137882232666016,0.04326915740966797,0.031980037689208984,0.04314231872558594,0.043326616287231445,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust
08101743,fmnist,latency,z3,5,18,"delta(1,)",6665.932472229004,13885.889690637589,4063.0337285995483,20446.002481222153,4582.599516153336,4418.849822759628,1530.8855803012848,12057.573659420013,11371.364549398422,17235.624932527542,16368.625868082047,9496.999463558197,1709.910888671875,14145.846279382706,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
01261834,mnist,latency,np-bab,256,512,"delta(2,)",364.4206085205078,362.77964782714844,46.77266478538513,155.87094449996948,174.16788291931152,141.89040875434875,416.81881499290466,206.67469716072083,451.5576903820038,283.7524335384369,213.11859273910522,177.85155081748962,229.7720365524292,469.98826122283936,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
08102020,fmnist,latency,z3,5,14,"delta(1,)",951.0936064720154,4342.322612524033,1402.889286994934,1198.45862865448,2096.317800283432,3263.7273709774017,3472.3133029937744,814.2367327213287,2001.2491838932037,635.3500123023987,1055.2314803600311,2830.7780158519745,951.8843703269958,779.9006798267365,Not robust,Not robust,Robust,Robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust,Not robust,Robust,Robust,Not robust
01240438,mnist,latency,milp,5,20,"delta(2,)",54.7049779891968,71.7264335155487,13.0760862827301,359.4240024089813,729.6111898422241,195.1025831699371,19.648220539093,30.8050806522369,98.1004059314728,216.0956037044525,37.4197912216187,138.8914890289307,102.0288965702057,513.2237100601196,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
09021924,mnist,latency,milp,5,18,"delta(3,)",176.2528812885284,1367.569729566574,8.7225384712219,7.2734975814819,13.8224518299103,11.9494082927704,3864.2737267017365,4.507963180542,2177.2374856472015,1294.5804920196533,15573.08195924759,2.6139152050018,8.3828999996185,118.0810475349426,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01250114,mnist,latency,np-bab,64,256,"delta(2,)",47.81134629249573,34.663501024246216,16.610793590545654,31.056318998336792,16.983689069747925,20.437216758728027,0.7055561542510986,29.294288396835327,13.654614448547363,46.26800012588501,16.782387495040894,23.66065788269043,19.98093271255493,53.60522484779358,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust
08062233,mnist,baseline,z3,5,10,"delta(2,)",11120.08134508133,10501.023930311203,88886.11268091202,8807.286089897156,48448.57055640221,15386.71511054039,12406.208112955093,317268.8529539108,52923.626405239105,317268.9353861809,317267.32434272766,15094.465673208237,61458.83651351929,15674.61508011818,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Unknown,Not robust,Unknown,Unknown,Not robust,Not robust,Not robust
01230148,mnist,latency,np,32,512,"delta(2,)",494.9673442840576,486.92128467559814,469.58617067337036,424.6806290149689,489.6796131134033,477.4206326007843,0.007871389389038086,484.86025857925415,508.0244355201721,477.2730827331543,496.7255561351776,432.23242831230164,472.6313214302063,490.7412495613098,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01241623,mnist,latency,np-bab,64,512,"delta(2,)",55.173200845718384,0.17336392402648926,31.019872426986694,45.51511073112488,48.30560660362244,28.223936080932617,41.88246750831604,41.11123442649841,0.23261070251464844,38.156946420669556,37.78579521179199,43.01598644256592,0.024785995483398438,70.8723394870758,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Not robust,Robust
08151404,fmnist,latency,z3,6,20,"delta(1,)",20074.595274686813,32890.01021718979,47932.52471256256,40646.67355108261,45768.601823329926,41757.79878568649,inf,33164.73327422142,79415.37621855736,56856.551163196564,52006.993883132935,60298.48691892624,43382.575367450714,42378.6149687767,Robust,Not robust,Robust,Robust,Not robust,Robust,Unknown,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust
08121047,fmnist,latency,np,5,10,"delta(1,)",0.0010156631469726562,0.001203775405883789,0.0009822845458984375,0.16927075386047363,0.0002968311309814453,0.0012111663818359375,0.00030517578125,0.0003027915954589844,0.017997264862060547,0.00030040740966796875,0.21590280532836914,0.0010380744934082031,0.16814327239990234,0.022756338119506836,Not robust,Not robust,Not robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Not robust
09011524,mnist,latency,milp,5,16,"delta(1,)",0.9801561832428,1.0089979171753,0.8064465522766,0.9310829639435,1.4177041053772,1.0389719009399,0.9868655204773,1.3843104839325,0.887894153595,1.2845830917358,1.2507772445679,1.0658195018768,0.893883228302,1.737576007843,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
08062246,mnist,baseline,np,5,10,"delta(2,)",0.05676627159118652,10980.224207639694,0.0507044792175293,0.049616336822509766,0.05381417274475098,0.05057406425476074,0.05566835403442383,0.053432464599609375,0.053824424743652344,0.05087542533874512,0.051049232482910156,0.05858159065246582,0.05857133865356445,11090.91235089302,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust
08141325,mnist,latency,np,256,128,"delta(2,)",527.2116885185242,558.6110408306122,412.01195764541626,0.02280402183532715,588.2616729736328,557.8467829227448,668.9298446178436,485.14613127708435,971.4626770019531,677.0363051891327,571.80615067482,0.020518779754638672,1.4097650051116943,663.6988575458527,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
08121116,fmnist,latency,np,6,20,"delta(1,)",0.23105573654174805,0.001306772232055664,0.18978166580200195,0.1790473461151123,0.02454829216003418,0.2156693935394287,0.16986322402954102,0.021973371505737305,0.19955039024353027,0.1816418170928955,0.0013892650604248047,0.22799921035766602,0.17642951011657715,0.20865869522094727,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust
01281531,mnist,latency,np-bab,256,128,"delta(1,)",0.7149515151977539,0.7600111961364746,0.3703956604003906,0.011960744857788086,0.8207671642303467,0.5900759696960449,1.0063393115997314,0.7379720211029053,1.0582244396209717,0.894737958908081,0.8337955474853516,0.011590719223022461,0.7931540012359619,0.8996627330780029,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust
01282116,mnist,latency,np-psm,256,128,"delta(3,)",21946.840379476547,28055.07261824608,4647.145445346832,0.02004528045654297,18092.301291704178,14454.934802293777,31381.93094110489,13810.981395959854,40400.22209763527,27791.6477227211,29500.010518074036,0.022222280502319336,2.265690565109253,29323.845896720886,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Not robust,Not robust,Robust
08120947,fmnist,latency,z3,6,20,"delta(1,)",43727.710050821304,48245.87286520004,73413.71081757545,150448.2520904541,156479.23848438263,63218.32276749611,273764.03997182846,49457.361026763916,161271.1618525982,84079.98502707481,164695.545866251,92120.85688972473,155864.2715563774,61367.72954893112,Robust,Not robust,Robust,Robust,Not robust,Robust,Unknown,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust
06081404,mnist,latency,z3,5,10,"delta(1,)",652.7370882034302,2126.8513860702515,527.9707722663879,3123.826802253723,951.5184869766235,1980.3784368038177,414.49846172332764,2591.549480676651,3663.326294183731,1593.6043045520782,4066.3289132118225,483.36153268814087,1478.8990321159363,856.6591460704803,Robust,Robust,Robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Not robust,Robust,Not robust,Robust,Robust
06130832,mnist,latency,z3,5,18,"delta(1,)",19170.22443151474,27472.90863752365,1995.2758646011353,15593.888526439667,20309.59046649933,16719.945815086365,13604.41549372673,15854.11887717247,21478.569695472717,2039.6017076969147,15786.595116615295,20946.935128211975,14407.472804069519,17478.34956598282,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust
08141748,mnist,latency,np,192,512,"delta(2,)",1094.4199624061584,1671.9769809246063,905.3732571601868,1570.3192439079285,864.0870110988617,1411.0847988128662,1057.4698150157928,704.7759773731232,1006.2697522640228,601.4252116680145,1102.5110819339752,1247.467221736908,1664.152860403061,1034.124259710312,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
07250940,mnist,latency,z3,5,10,"delta(4,)",2161.488296508789,5903.543951034546,inf,inf,2247.094859600067,19869.121153354645,inf,130134.14851498604,inf,5471.024781942368,1931.7837069034576,4237.689148187637,inf,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Unknown,Unknown
06111957,mnist,latency,z3,5,10,"delta(5,)",6801.254206895828,89695.37516760826,inf,inf,2431.547955274582,8345.547437429428,inf,23570.164660453796,inf,11213.68507552147,2085.879352092743,4208.866369962692,400494.58943605423,inf,Not robust,Not robust,Unknown,Unknown,Not robust,Not robust,Unknown,Not robust,Unknown,Not robust,Not robust,Not robust,Not robust,Unknown
01241826,mnist,latency,np-bab,5,20,"delta(2,)",4.869990587234497,7.449415922164917,6.214803218841553,0.005859375,3.9647421836853027,4.570672988891602,0.007265806198120117,2.4096286296844482,7.974132061004639,5.101004362106323,7.840764045715332,2.507767915725708,5.005108833312988,6.105131387710571,Robust,Robust,Robust,Not robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
01241753,mnist,latency,np-psm,16,512,"delta(2,)",47.59184193611145,33.000338315963745,15.858143329620361,20.75689673423767,18.200764656066895,25.1396267414093,69.78418779373169,22.6891770362854,27.2937970161438,19.563568830490112,22.04365849494934,16.943642377853394,18.058064460754395,48.32306265830994,Robust,Robust,Robust,Robust,Robust,Robust,Not robust,Robust,Robust,Robust,Robust,Robust,Robust,Robust
